JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC069_InlineParsing_65,4931,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4909,4783,43409715064,17411777588,7684921053,169608565,319020232,34493934,9845,5218220732,606,15,2.49,5.02,4.76,0.47,0,16660448,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC070_EqualsCity,4882,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4871,4932,43665804713,17459139124,8008934204,176808086,324424572,35640526,9758,5174780870,675,26,2.50,4.99,4.76,0.44,0,16661120,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC072_ReadDirectNotViaBuffer,4073,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4031,4066,37931867868,14985418014,6430663878,182013635,325016965,34040929,9814,4318479021,555,14,2.53,4.16,3.90,0.44,0,16660968,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC075_LargeByteBuffer,3788,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5642,3875,37144892496,14105838223,6244101650,172221557,335703276,41053489,9884,5984930905,531,18,2.63,5.81,5.67,0.34,0,16660576,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC077_LessAdditions,5236,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,5976,3685,39803544248,13805819544,6549034160,165144852,334929735,41956581,10107,6220905187,660,17,2.88,6.10,5.92,0.32,0,16660640,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC078_CalculateEarlier,3843,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3810,3803,39478669569,13800710841,6545133839,168181184,325023607,39464177,9755,4054775560,544,21,2.86,3.93,3.81,0.27,0,16655248,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC079_RunWithoutByteBuffer,3624,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3669,3600,37243494970,12947331223,6025715513,157572845,318782269,38424067,9694,3933515686,550,26,2.88,3.80,3.67,0.29,0,16658424,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC080_JDKArrayUtils,3795,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3930,3826,34076316474,14132611586,6180277498,169676010,328627945,41061269,9833,4223654207,578,42,2.41,4.06,3.95,0.29,0,16659648,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC081_LoopUnroll,3654,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3612,3666,31401669879,13207436996,5967878486,157878723,320542738,44161892,8363,3854952376,606,23,2.38,3.73,3.60,0.28,0,16657288,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC082_VectorSearchOnlyForLargeArray,3565,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3622,5528,30123649556,12851268553,5322181951,155199162,315071571,45046710,8639,3884567054,622,37,2.34,3.75,3.63,0.27,0,16644736,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC083_MainLoop,3852,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3402,3447,29738341345,12748420627,5419241138,151538680,320267996,43603157,9633,3658030148,574,21,2.33,3.52,3.40,0.28,0,16660856,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC090_MemorySegment_VOID,4323,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,4329,4372,41808530457,15861791871,7290155333,174650048,234825533,33150131,30966,4639009624,646,21,2.64,4.44,4.40,0.26,0,16661168,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC091_Reviewed83,3422,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3357,3442,26479239542,12185681857,4869362783,155107710,323076134,44719821,9598,3625327117,572,23,2.17,3.48,3.38,0.27,0,16653192,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC092_ParseIntegerLessBranches_VOID,3323,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3398,3465,27739341699,12314039399,5085113384,153856015,322189927,45616882,9607,3652502732,595,20,2.25,3.52,3.40,0.27,0,16657216,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC093_ParseIntegerLessCode_VOID,3336,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3386,3415,26390747520,12152128162,4872174440,154818792,320985492,44695004,9783,3649224198,584,22,2.17,3.50,3.41,0.26,0,16660480,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC094_Reviewed91,3379,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3319,3456,26442149471,12241367137,4874746062,154768279,322027569,46418940,9600,3584925600,572,25,2.16,3.44,3.32,0.28,0,16657192,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC095_Hash,3397,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3448,3597,26551056700,12317372022,4875639422,154910598,319140263,45366066,8679,3704351545,615,28,2.16,3.57,3.47,0.25,0,16660696,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC096_ReadInt_VOID,3620,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3650,3746,30209995221,12921002868,5298234055,154297448,326767309,47342239,9912,3919232218,607,26,2.34,3.77,3.67,0.27,0,16658800,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC097_EqualsCity,3261,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3334,3477,26322340479,12195312068,4883529389,158246449,329509054,47021054,9711,3612324251,651,18,2.16,3.46,3.38,0.25,0,16660776,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC098_ParseTemperature_VOID,4496,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3523,3389,28260860537,13412552958,5475677200,153718075,324492206,45070840,9494,3786848105,560,13,2.11,3.65,3.55,0.26,0,16656792,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC099_ArrayAccess,3388,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,3642,4454,26434769395,12092495973,4875343723,153968884,324978692,45687264,9802,4000899825,633,26,2.19,3.81,3.71,0.32,0,16656960,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC120_OnlyHashing_From95,2231,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2279,2379,16227443451,8750276871,2840739076,153782572,316770268,42658759,9416,2525577525,516,19,1.85,2.41,2.27,0.27,0,16658512,210
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC121_UpdatedLoops,2382,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2329,2431,16091874418,8910161452,2820540482,153049300,312366171,39458142,7891,2530007650,516,19,1.81,2.45,2.29,0.26,0,16652096,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC123_121plus105_VOID,2381,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2380,2345,16587226034,9066620892,2900480600,150473329,316948275,39970720,9432,2597511367,490,13,1.83,2.49,2.34,0.28,0,16657024,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC125_Refined_121,2340,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2254,2507,16130332991,8691797566,2801431879,150635929,369415023,40688279,7885,2458351057,530,13,1.86,2.37,2.23,0.25,0,16656752,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC127_ParsingTempAI_VOID,2416,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,2426,2468,16728103334,8987516835,3018132817,151498707,371498884,41793466,9464,2644872851,501,19,1.86,2.55,2.37,0.29,0,16657344,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,414214684,474102242,80859438,4555142,10215151,9725279,7098,132083020,303,13,0.87,0.12,0.09,0.06,0,16658336,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260509-152436,org.onebrc.again26.BRC001_Baseline,25669,pYHaTm+A6aQEXWKgiv6O6sW8VVtw8uoy0wU8qzrmTIlIK9+o7KMrklbCD3CfJxXCx5gkHXOrj196snpH1Df4hA==,26146,26236,231440145018,91879054426,53056333284,306857951,1407878307,237880238,326566,26920946483,2986,444,2.52,26.39,25.75,1.33,44,16659336,0
