JDK,GC_OPTS,VM_OPTS,PROG_OPTS,BINDING,DATA,RunTimestamp,Class,MedianRuntimeMs,Checksum,PerfRuntimeMs,JfrRuntimeMs,Instructions,Cycles,Branches,BranchMisses,L1Misses,LLCMisses,PageFaults,TaskClock,ContextSwitches,CpuMigrations,IPC,SecElapsed,SecUser,SecSys,GcPauseMs,AllocatedBytes,JitCompilationMs
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC077_LessAdditions,26,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,24,22,729553607,737220323,139707924,7118160,18914733,14638960,9401,242729535,523,9,0.99,0.16,0.19,0.08,0,16656656,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC078_CalculateEarlier,29,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,23,721536704,783353280,140199895,7179428,19287188,14996355,9420,285446758,562,15,0.92,0.19,0.22,0.09,0,16656712,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC079_RunWithoutByteBuffer,24,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,26,729868996,731382554,134439363,7077768,17663278,14490142,9428,283958354,535,18,1.00,0.19,0.21,0.10,0,16660160,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC080_JDKArrayUtils,34,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,33,21,746382675,847244991,151690532,7561966,23047434,16093088,9475,305057562,817,19,0.88,0.18,0.24,0.09,0,16656608,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC081_LoopUnroll,34,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,18,754617869,832701723,148059696,7815278,22903977,16923369,9395,313404694,716,32,0.91,0.19,0.24,0.11,0,16656824,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC082_VectorSearchOnlyForLargeArray,27,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,25,20,748887799,760846688,144700570,7256944,20228199,14798739,9332,256849164,501,13,0.98,0.16,0.20,0.08,0,16655560,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC083_MainLoop,33,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,21,677876833,734205063,131810293,7100309,19594110,15390365,8003,252943540,546,14,0.92,0.17,0.19,0.08,0,16659984,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC090_MemorySegment_VOID,80,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,70,95,1074597852,1019954281,202286397,9503884,27715260,21599818,9278,373725442,583,32,1.05,0.22,0.32,0.08,0,16658344,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC091_Reviewed83,27,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,34,25,772356827,888649418,150352582,7991415,25413889,18125943,9399,345364802,542,15,0.87,0.22,0.26,0.11,0,16655680,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC092_ParseIntegerLessBranches_VOID,29,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,33,22,747233097,823647423,144957049,7668782,23141185,16160080,9309,325450356,497,22,0.91,0.20,0.26,0.09,0,16643912,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC093_ParseIntegerLessCode_VOID,29,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,27,659388156,726490408,132777978,7386154,19862365,15954732,8093,269066599,555,7,0.91,0.18,0.22,0.07,0,16655840,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC094_Reviewed91,46,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,25,25,768661265,767565137,150326179,7234895,19332859,15348544,9308,266189941,485,10,1.00,0.17,0.21,0.08,0,16657008,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC095_Hash,27,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,41,26,738668554,879595600,152932060,7713023,23729668,17272347,9345,346116976,546,18,0.84,0.22,0.27,0.10,0,16659232,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC096_ReadInt_VOID,32,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,31,24,780340864,825072008,151915486,7917320,23524009,16786571,9433,312123533,695,16,0.95,0.19,0.24,0.10,0,16643432,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC097_EqualsCity,32,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,39,20,743274948,866908280,151378496,7815641,23792022,16847749,9293,378145627,502,35,0.86,0.24,0.29,0.13,0,16655856,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC098_ParseTemperature_VOID,29,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,25,27,745917163,742765021,149388765,7222449,19966700,15144100,9311,258493088,511,12,1.00,0.17,0.20,0.08,0,16660752,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC099_ArrayAccess,28,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,30,26,686370486,754567156,135087733,7464387,19470357,15737513,8058,281413374,505,18,0.91,0.19,0.22,0.08,0,16660376,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC120_OnlyHashing_From95,26,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,25,21,682907536,712758418,132157416,6860430,17702508,14822638,9271,256435436,571,19,0.96,0.18,0.21,0.07,0,16656264,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC121_UpdatedLoops,30,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,42,24,621223913,712971301,118932556,6976667,18128361,15716544,7863,383871849,632,51,0.87,0.25,0.29,0.12,0,16658264,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC123_121plus105_VOID,38,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,28,24,664885166,740050488,136433375,6933658,19358869,15981783,9276,286608573,535,39,0.90,0.21,0.22,0.10,0,16653864,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC125_Refined_121,27,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,27,28,654632210,665988804,135669854,6807946,17571558,14576680,9286,271880274,556,10,0.98,0.19,0.20,0.09,0,16656520,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC127_ParsingTempAI_VOID,30,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,37,24,672522185,764963254,136204288,6996856,19492697,15746487,9300,314802125,623,26,0.88,0.21,0.24,0.10,0,16658376,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC000_Empty,0,z4PhNX7vuL3xVChQ1m2AB9Yg5AULVxXcg/SpIdNs6c5H0NE8XYXysP+DGNKHfuwvY7kxvUdBeoGlODJ6+SfaPg==,0,0,418729941,465316862,81714286,4796170,10784076,9911922,7094,177743805,295,20,0.90,0.15,0.12,0.09,0,16656168,0
JDK_25_OPEN,"-XX:+UseG1GC","-Xms2g -Xmx2g","-wc 0 -mc 1 -t 8","taskset -c 0-7",10k,20260511-111208,org.onebrc.again26.BRC001_Baseline,103,voBUT+lhssgXHcvCE+YPWG+wPNZQYAqMgRlIGp0sfdurdBLnnhxfTxhY/+TBwn1tHiyBEpGKTje339QcrDz9Lg==,101,111,1365535549,1313293701,274094003,12873823,44317137,24772530,11723,552209935,653,21,1.04,0.26,0.46,0.12,0,16660184,0
